cliente_id,prob_churn,risco,recomendacao
15637788,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15732307,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15770345,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15767626,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15805312,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15786617,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15603082,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15579781,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15800524,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15795933,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15612139,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15679294,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15790809,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15796370,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15687607,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15579891,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15665088,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15694510,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15569654,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15760861,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15685872,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15788539,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15780770,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15805909,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15683892,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15605341,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15759140,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15577170,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15696506,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15712930,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15779627,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15647301,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15600724,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15610147,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15621466,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15667321,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15774098,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15685500,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15688760,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15566380,0.085,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15631639,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15803654,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15737748,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15744983,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15776921,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15750248,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15709232,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15809279,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15638231,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15707007,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15782591,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15583764,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15722701,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15724563,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15778345,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15795527,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15730059,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15601688,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15804075,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15662494,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15616555,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15746076,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15671766,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15728829,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15790678,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15719624,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15809999,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15761132,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15766906,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15768295,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15632263,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15684934,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15583849,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15673084,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15792726,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15759966,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15594270,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15648225,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15624677,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15785831,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15593295,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15804610,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15580872,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15623471,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15759480,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15769915,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15567832,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15626985,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15789201,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15734674,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15603550,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15726354,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15587394,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15778696,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15724181,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15750014,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15724876,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15812365,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15799998,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15656901,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15701352,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15722212,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15739847,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15751057,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15778190,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15666633,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15701741,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15808223,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15752375,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15652981,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15667093,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15647099,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15616630,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15575410,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15798824,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15611191,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15774133,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15730705,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15616431,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15565701,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15640922,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15625311,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15566467,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15582246,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15771873,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15667751,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15605926,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15628112,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15728474,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15705001,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15700255,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15756871,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15611786,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15624793,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15769005,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15695225,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15684722,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15599074,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15662578,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15770576,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15713912,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15741195,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15732791,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15810075,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15594576,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15755868,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15581551,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15800961,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15772996,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15767432,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15792453,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15575214,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15655961,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15759274,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15632472,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15595440,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15588537,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15583857,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15636423,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15610903,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15671917,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15778884,0.08,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15700424,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15782993,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15814664,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15628813,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15701555,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15765297,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15613923,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15785385,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15693468,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15748595,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15723851,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15662067,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15602456,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15694644,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15799720,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15591357,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15749177,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15757661,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15789753,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15667417,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15673578,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15783629,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15777067,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15762605,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15756538,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15783865,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15613880,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15579262,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15705113,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15624397,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15704844,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15758510,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15614716,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15593636,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15659949,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15779659,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15709459,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15581286,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15635500,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15777772,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15652048,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15756148,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15579387,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15618410,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15781589,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15766908,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15613673,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15727311,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15620832,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15731543,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15652808,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15787772,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15747724,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15758531,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15757140,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15583736,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15686461,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15654959,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15716324,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15702430,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15706199,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15706269,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15583725,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15744979,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15673619,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15633531,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15705765,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15641582,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15626383,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15795571,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15747458,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15622083,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15685346,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15662152,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15600510,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15791040,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15811026,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15679961,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15804919,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15743192,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15809515,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15801431,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15642336,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15708236,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15765520,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15585835,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15601589,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15653762,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15627517,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15708904,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15671243,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15806922,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15786993,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15650086,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15612627,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15665087,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15709737,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15801817,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15756299,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15596808,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15801788,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15799815,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15600813,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15702499,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15612633,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15772933,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15654531,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15612187,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15780677,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15701164,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15628824,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15611905,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15643378,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15658693,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15598892,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15800773,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15813503,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15584338,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15752622,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15597394,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15702968,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15788946,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15735263,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15750803,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15589431,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15653037,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15684103,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15735203,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15684010,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15729975,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15611551,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15720649,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15631681,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15747807,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15721307,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15617252,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15751208,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15639133,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15705620,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15715769,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15566563,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15729956,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15619953,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15645839,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15631457,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15628155,0.075,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15586557,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15815295,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15737169,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15691170,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15683993,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15573926,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15571873,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15630244,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15616929,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15674110,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15629545,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15661591,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15777046,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15693337,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15628697,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15681924,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15633729,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15724466,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15595162,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15735784,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15787155,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15711218,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15694395,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15728709,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15647546,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15666181,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15761241,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15752502,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15652835,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15699335,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15783338,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15617206,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15782089,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15737732,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15579994,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15805112,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15570629,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15570681,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15690731,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15740602,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15707078,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15777893,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15582154,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15657228,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15769974,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15571995,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15806486,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15582492,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15584545,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15592578,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15594928,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15589643,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15582591,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15628272,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15693200,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15593331,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15784361,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15806796,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15677512,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15707505,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15690898,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15720203,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15788775,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15710978,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15794101,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15770091,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15657163,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15718572,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15775104,0.07,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
